id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
120889,47601,Pocket Tennis,NULL,1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178862,194330,Pokémon Pikachu,NULL,1998-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146423,198865,Pokémon Pokédex Organizer,NULL,1998-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
61582,4567,Pokémon Trading Card Game,NULL,1998-12-18 00:00:00.000,29,NULL,NULL,NULL,73.4316,90
190467,1512,Pokémon Yellow,"Like Pokémon Red and Blue, Yellow takes place in the region of Kanto, which features habitats for 151 Pokémon species. The objectives remain the same as well, though some differences exist along the way. For example, in the beginning, the player is not given an option of choosing one of three starters. Instead, a wild Pikachu that Professor Oak catches becomes player's Pokémon, while the rival character takes an Eevee that was intended for the player. The plot takes from the anime, and features characters that were not featured in the game or have been enhanced to resemble their anime characters, including Jessie, James, Meowth, Nurse Joy and Officer Jenny. Similar to the anime, Pikachu refuses to evolve. Players are also given the opportunity to obtain the original three starters. As players quest on, they collect more Pokémon and use them to defeat the eight Gym Leaders and eventually the Elite Four, all the while battling Team Rocket, a gang devoted to using Pokémon in order to make themselves more powerful.",1998-09-12 00:00:00.000,104,NULL,80.0000,2,83.0958,365
121287,9713,Polda,"The story follows a cop called Pankrác, who is solving strange kidnappings in the village Lupany.",1998-12-20 00:00:00.000,4,NULL,NULL,NULL,75.1258,10
190407,311,Police Quest: SWAT 2,NULL,1998-06-30 00:00:00.000,NULL,NULL,NULL,NULL,49.5504,7
113448,198869,Pong,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131308,23153,Pool Hustler,NULL,1998-02-01 00:00:00.000,NULL,NULL,64.0000,1,NULL,NULL
63451,186652,pop'n music,NULL,1998-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167834,5525,Populous: The Beginning,"Populous: The Beginning takes place before the first two games in the series. The player controls the Blue tribe, pitted against the three enemy tribes which control most of the solar system. The player's destiny as Shaman is to become a deity; only by defeating all the enemies in the system can the player's shaman become omnipotent. The player begins on the planet furthest from the sun, and attacks each planet in sequence. Along the way, the Shaman can learn new skills and magic to defeat her (usually) much more powerful enemies. Victory requires the player to either destroy the opposition, or on occasion perform special actions. The player loses if his or her Shaman is killed and there are no remaining followers, if the Shaman is killed and there is no circle of reincarnation, or the player runs out of time on timed levels.[16] Upon beating back the other tribes, the Shaman ascends to godhood, and further helps her people conquer the Matak, Chumara and Dakini in one final conflict.",1998-11-30 00:00:00.000,11,1,NULL,NULL,76.5302,24
42345,67015,Power Chess 98,NULL,1998-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35853,67765,Power Quest,NULL,1998-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139179,37231,Powerslide,NULL,1998-12-09 00:00:00.000,1,1,NULL,NULL,NULL,NULL
61933,44751,Poy Poy 2,NULL,1998-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85160,45046,Premier Manager 98,NULL,1998-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1031,209904,Pretzel Pete,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27030,77600,Princess Quest,"Five princesses from surrounding kingdoms are visiting Granmalnie Castle, but young Prince Tapioca isn't showing much interest. Meanwhile, someone makes off with a valuable item. Queen Madeleine hires a young swordsman named Willow to investigate the theft. Willow is joined by Pal, a magical creature who transforms Willow into a girl, named Will. Using this disguise, Willow tries to gain the trust of the princesses, in hopes of determining who is responsible for the theft.",1998-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9785,123263,Prism Court,NULL,1998-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122659,69960,Pro Pilot '99,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122977,838,Pro Pinball: Big Race USA,NULL,1998-12-31 00:00:00.000,2,NULL,87.0000,1,70.6282,4
103914,44816,Pro Wrestling Sengokuden 2,NULL,1998-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65018,78791,Psybadek,NULL,1998-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65341,3738,Putt-Putt Enters The Race,NULL,1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,71.9901,6
64761,44002,Puzzle Link,NULL,1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159211,209418,Quake,NULL,1998-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190691,46628,Quake II: Quad Damage,NULL,1998-01-09 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
46730,46627,Quake: The Offering,NULL,1998-10-05 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
185920,3580,Quest 64,NULL,1998-06-01 00:00:00.000,3,NULL,NULL,NULL,38.2871,14
4984,49949,Quest for Camelot,NULL,1998-12-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
115792,1897,Quest for Glory V: Dragon Fire,NULL,1998-12-31 00:00:00.000,3,NULL,NULL,NULL,70.4121,6
113144,139161,Quest of Yipe! III,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69516,56058,Quiz & Variety SukuSuku Inufuku,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31273,44058,Racing Simulation 2,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77043,5422,Radiant Silvergun,NULL,1998-05-28 00:00:00.000,3,NULL,85.0000,3,89.0059,16
74412,44801,Radikal Bikers,NULL,1998-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116011,13154,Rage of Mages,NULL,1998-04-01 00:00:00.000,1,NULL,NULL,NULL,60.5058,11
33557,8860,Raiden Fighters Jet,NULL,1998-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123942,285,Railroad Tycoon II,NULL,1998-06-30 00:00:00.000,9,NULL,NULL,NULL,85.4643,15
185340,27823,Railroad Tycoon II Platinum,NULL,1998-10-31 00:00:00.000,3,NULL,NULL,NULL,80.0000,4
54852,3581,Rakuga Kids,NULL,1998-07-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
99676,8648,Rally Cross 2,NULL,1998-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86215,138176,Rally de Africa,NULL,1998-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169746,65771,Rapid Angel,"Three delivery girls named Natsumi, Ayane and Haruna work for a delivery company called ""Rapid Angel"".",1998-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180958,94445,Rascal,"Professor Casper Clockwise is in his lab making the final adjustments to his time travelling device, when suddenly someone creeps behind him. Meanwhile, his son Callum ""Rascal"" Clockwise is walking through a secret route under the house to get to his father's lab when suddenly the lights go out and an alarm sounds. Rascal rushes down to see the problem, but to his horror two aliens in spacecraft appear and chase him down the corridor.

Rascal finally makes it to his father's lab by going through the safe door entrance. He is shocked to find Chronon, the evil master of time, torturing his dad for unknown reasons, and holding him at gunpoint with another of his dad's inventions called the ""Bubble Gun"", but Chronon accidentally activates the controls for the time machine and he and the Professor are sucked into the time portal. The Bubble Gun manages to be released from the portal and lands at the feet of Rascal, who picks it up, vowing to save his dad.

Rascal chases the two through time, from the medieval Castle Hackalott, to the Aztec Temple at Chichimeca, to the lost city of Atlantis, to the Jolly Raider pirate ship and Dodgy City in the old West, travelling to each location's past and present forms and collecting the pieces of a Time Clock from both before fighting Chronon in each area's future. Afterwards Rascal travels to the Corridors of Time, Chronon's lair within the space-time continuum where, after defeating its guardians brought from each of the other time periods, he successfully defeats Chronon and rescues his dad. After escaping using another time portal, Rascal and his dad safely return home, leaving the portal to shatter and trap Chronon in interdimensional time forever.",1998-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83354,61662,Rats!,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180969,45090,Ray Tracers,NULL,1998-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73696,61097,Rayman By His Fans,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191708,51879,Rayman Forever,NULL,1998-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
42761,88280,Reader Rabbit 1st Grade,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73139,89085,Reader Rabbit 2nd Grade,NULL,1998-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167121,209739,Reader Rabbit's Math Ages 6-9,"Reader Rabbit reluctantly joins his pal Sam the Lion who has entered his dilapidated sailboat in a race. With no rudder and a motley sail, the twosome quickly begin to trail the other racers. Sam suggests a shortcut, which leads them into unknown territory. As if that isn’t bad enough, a tremendous storm ensues, shipwrecking them on Pirate Island, and the boat parts collapsed. As the two begin to despair, Penelope the Parrot, an island inhabitant, comes to their aid. She encourages Sam to build a new boat, using parts that have been hidden around the island. Meanwhile, the Pirats fear that Sam and Reader are present to steal their cheese. They have a secret plan to keep our heroes from building their boat and leaving the island, and they will stop at nothing to ensure its success.",1998-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66459,70448,Reah: Face the Unknown,NULL,1998-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
146199,46787,Real Bout Fatal Fury 2: The Newcomers,NULL,1998-01-20 00:00:00.000,NULL,NULL,NULL,NULL,77.9909,13
91189,176135,Real Bout Garou Densetsu Best Collection,NULL,1998-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127705,43874,Real Bout Garou Densetsu Special: Dominated Mind,NULL,1998-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40427,91838,Real Pool,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69104,68026,Real Robots Final Attack,NULL,1998-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142624,51953,ReBoot,NULL,1998-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122136,44896,Red Asphalt,NULL,1998-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123546,50124,Red Baron 3D,NULL,1998-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179900,845,Red Baron II,NULL,1998-10-30 00:00:00.000,1,NULL,NULL,NULL,76.3635,6
73533,52751,Red Comrades Save the Galaxy,"Long time ago in galaxy far away... A huge spaceship, the size of a planet was heading through the Solar System with millions of alien colonists on board. Something went wrong, and all of the sudden the alien spaceship lost control. It is yet unknown what caused the crash. However, thanks to this accident the Earth has obtained its very own satellite - the Moon. Most of the aliens died in a crash and just a bunch of them, placed in suspended animation, survived. 
 
With no one to reanimate them, these poor creatures were doomed to the eternal sleep though. It was a shot from a Russian navy cruiser Aurora main gun that signaled the beginning of the October Revolution of 1917. Drunken sailors missed the Tsar's Winter Palace and hit the Moon instead. This shot deactivated alien sleeping machines and awakened the rest of their crew. A short while after remaining aliens realized that there was only one hope for them to survive - invade Earth. 
 
While preparing the invasion, they accidentally discovered with their telescope a sign right in a middle of the largest continent. The sign with a few scratched words on it — «Backwoods is a Hub of the Earth». This shabby road sign was in a tiny godforsaken Russian village Backwoods. Of course alien commanders made a decision to begin the global invasion with capturing such an important strategic point with a mysterious name - Backwoods. Meanwhile, Russia was in a midst of Civil War and Bolsheviks were trying to clear this area of anti-communist forces. Both the front line and Ural River split the village Backwoods in two. 
 
One part of the village was somehow controlled by the brave Red Army but some remnants of the cowardly Whites were still comfortably stationed on the other side. Both parties were pretty sick and tired of fighting each other and it seemed like they were settled here for a long time. No side had a significant advantage and the end of war a distinct possibility. If it weren't for aliens, the situation was not going to change soon...",1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,77.5203,6
92862,201297,RedCat: De Brutale Bankroof,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180165,18297,Redjack: Revenge of the Brethen,NULL,1998-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79038,39508,RedLine Racer,NULL,1998-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122172,9004,Redneck Rampage Rides Again,NULL,1998-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178639,45088,Reel Fishing,NULL,1998-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44960,165537,Renai Kouhosei Starlight Scramble,NULL,1998-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20630,47623,Renketsu Puzzle Tsunagete Pon!,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178511,6001,Rent-A-Hero,"Rodrigo is a hero, but in this game it's not as cool as it sounds. He lives on the isle Tol Andar and there are many, many other heroes there. The problem is that there are not enough princesses to rescue or dragons to slay for all the heroes, so Rodrigo is currently unemployed. Another problem involves pirates who want to raid the city Smashville and create flying ships with magical gloomstones. Confronted with this situation, Rodrigo is very disillusioned. Just in time, the dwarf Ramil hires Rodrigo to find his wife Jasmin, who was captured by the pirates and is held in the city of Endavin.",1998-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7836,49087,Reservoir Rat,NULL,1998-12-30 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,0
75853,186400,Resident Evil 2,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187526,880,Resident Evil 2,"The game is set on September 29, 1998. Zombies have infested Raccoon City. A biological weapon known as the T-Virus was released into the sewer system. Rats then spread the virus to the city's population. Two people make their way to Raccoon City: Leon S. Kennedy, a rookie police officer on his first day on the job, and Claire Redfield, a college student looking for her brother. Leon and Claire quickly find themselves fighting for their lives against hordes of creatures in their search for survival.",1998-01-21 00:00:00.000,139,NULL,55.0000,3,83.2817,394
13764,213875,Resident Evil 2: Dual Shock Ver.,"First there was the disaster at the mansion lab. Umbrella Corp. developed the T-virus, a muta-genic toxin for use in biological weapons. After breaking loose, living things mutated into all sorts of decaying creatures. The case was eventually closed, but Umbrella's experiments were far from over.
Now it's the worst possible nightmare: a new virus runs rampant. All of Raccoon City is infested. Blood-thirsty zombies, hideous mutations now overwhelm the community. When Leon and Claire arrive in town their nightmare is juts beginning... You now control their destiny.
If the suspense doesn't kill you... something else will.",1998-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88138,145007,Resident Evil: Director's Cut Dual Shock Ver.,NULL,1998-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152304,8827,Return to Krondor,NULL,1998-11-24 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
4665,70961,Rhapsody of Zephyr,"A number of years later, the Zephyr Falcons, a rebel group, launch an attack upon the prison to free their captured brethren, and Cyrano is freed in the chaos. Yet his body is too frail from years of labouring over toxic materials within the prison's depths, and he quickly finds himself on the verge of death. In this moment of despair, he is saved by a mysterious spiritual entity that is bound within the depths of the prison. And imbued with new powers, as well as a physical appearance radically transformed by his ordeals, Cyrano returns to the mainland, intent on exacting revenge upon his enemies.

The Rhapsody of Zephyr largely discards the SRPG trappings of its parent series in favour of a more traditional console RPG-styled experience, with the only real proof of this heritage remaining in its grid-based, semi-strategic battle system. The game boasts a number of interesting if not fully realised mechanics, with weapon durability playing a key role in battles, as well as weapons boasting separate attack and defence values and acting to both guard allies from harm and help them to deal damage.",1998-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106994,16997,Rhapsody: A Musical Adventure,"The game centers around the adventures of Cornet, a girl who can talk to puppets and has a magical horn that grants wishes, and Kururu, a puppet that has the heart and soul of a human. The majority of the game is about Cornet and Kururu trying to save Prince Ferdinand (whom Cornet is in love with) after he has been turned to stone by the self-proclaimed ""most beautiful witch in the world."" The witch, Marjoly, also has a crush on the prince and had meant to put him to sleep, but messed up the spell and accidentally turned him to stone.",1998-12-17 00:00:00.000,3,NULL,65.0000,3,59.9734,10
55185,125448,Richman 4,NULL,1998-10-05 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
173490,18699,Ridge Racer Type 4,"R4: Ridge Racer Type 4 is an arcade-style racing game with a strong emphasis on powersliding around corners. Vehicles use one of two styles of powersliding depending on the make of car they select: Drift and Grip. Drift cars require players to tap the brake once while turning to break into a smooth powerslide while Grip cars requires players to alternate between brakes and gas while turning to powerslide.
Vehicles are earned by playing through the game's Grand Prix mode. Players select one of four teams; R.C Micro Mouse Mappy, Pac Racing Club, Racing Team Solvalou and Dig Racing Team, who each have varying difficulties, and one of four manufacturers; Age Solo, Lizard, Assoluto and Terrazi, which determines the style of car and powerslide type the player will use. In each race, the player must attempt to reach a qualifying position, with later stages requiring players to place in higher positions to qualify. Depending on the qualifying position in each race, players will be awarded a new vehicle, or an upgrade to their current one, based on their team and manufacturer, with better cars earned for reaching consistently higher positions (i.e. the best cars are earned by placing 1st in each match while the least impressive cars are earned by just clearing the minimum qualifying positions). There are a total of 320 vehicles earned by racing with every combination of team, manufacturer and qualifying position. If the players unlock all 320 cars, they will unlock an additional one modelled after Pac-Man, for a total of 321 vehicles.
The game also features Time Attack mode, in which players can attempt to get the fastest time on each course, and VS. Battle, a split-screen mode for two players (the first to appear in the home console series) and an undocumented PlayStation Link Cable mode, allowing four players to play simultaneously. Players can also create them our car decors and participate in Extra Trials against powerful prototype cars. The game is also compatible with the JogCon peripheral and the PocketStation device, which allows players to trade cars with friends.
A further new feature was the Decal Edit, which allowed players to design their own logo for use on cars.",1998-12-03 00:00:00.000,4,NULL,NULL,NULL,89.8577,22
